Gene ID	Gene Name	Reference	Strand	Start	End	Coverage	FPKM	TPM
ENSG00000277587.1	ENSG00000277587	chr19	+	9721903	9722410	0.000000	0.000000	0.000000
ENSG00000267490.1	ENSG00000267490	chr19	-	9724008	9725086	0.000000	0.000000	0.000000
ENSG00000267612.1	ENSG00000267612	chr19	+	9730853	9731943	0.000000	0.000000	0.000000
ENSG00000196605.7	ZNF846	chr19	-	9751993	9793180	0.022475	7.710507	8.555510
ENSG00000267370.1	ENSG00000267370	chr19	-	9756152	9756863	0.000000	0.000000	0.000000
ENSG00000267741.1	UBE2L4	chr19	+	9774497	9774960	10.125007	1338.906121	1485.638369
ENSG00000266950.1	ENSG00000266950	chr19	+	9793621	9802301	0.000000	0.000000	0.000000
ENSG00000127452.9	FBXL12	chr19	-	9810267	9827816	0.266380	132.160588	146.644217
ENSG00000200237.1	SNORA70	chr19	+	9819954	9820094	0.000000	0.000000	0.000000
ENSG00000267119.1	RPL10P15	chr19	+	9820141	9820455	6.338110	838.136139	929.988434
ENSG00000198258.11	UBL5	chr19	+	9827892	9830115	3.203265	1954.807536	2169.037123
ENSG00000267289.1	PIN1-DT	chr19	-	9834079	9835013	0.000000	0.000000	0.000000
ENSG00000127445.14	PIN1	chr19	+	9835257	9849689	0.744597	453.980237	503.732449
ENSG00000105088.9	OLFM2	chr19	-	9853718	9936515	0.000000	0.000000	0.000000
ENSG00000080573.7	COL5A3	chr19	-	9959561	10010504	0.000000	0.000000	0.000000
ENSG00000267650.1	ENSG00000267650	chr19	+	9995997	9997163	0.000000	0.000000	0.000000
ENSG00000080511.5	RDH8	chr19	+	10013249	10022279	0.000000	0.000000	0.000000
ENSG00000167798.20	C3P1	chr19	+	10037803	10074135	0.000000	0.000000	0.000000
ENSG00000266204.1	MIR5589	chr19	+	10038354	10038413	0.000000	0.000000	0.000000
ENSG00000291164.1	C3P1	chr19	+	10041841	10074770	0.000000	0.000000	0.000000
ENSG00000130813.18	SHFL	chr19	+	10086122	10093252	0.647663	197.044661	218.639010
ENSG00000267387.1	ENSG00000267387	chr19	-	10089032	10090377	0.000000	0.000000	0.000000
ENSG00000130812.11	ANGPTL6	chr19	-	10092338	10102678	0.528124	80.714495	89.560088
ENSG00000243207.6	PPAN-P2RY11	chr19	+	10106223	10114780	0.209150	27.657484	30.688499
ENSG00000130810.20	PPAN	chr19	+	10106362	10112012	2.635668	705.603038	782.930879
ENSG00000209645.1	SNORD105	chr19	+	10107651	10107735	0.000000	0.000000	0.000000
ENSG00000238531.1	SNORD105B	chr19	+	10109757	10109835	0.000000	0.000000	0.000000
ENSG00000244165.2	P2RY11	chr19	+	10111693	10115372	0.074371	58.883530	65.336643
ENSG00000130811.12	EIF3G	chr19	-	10115014	10119918	3.149266	1428.073108	1584.577268
ENSG00000130816.17	DNMT1	chr19	-	10133342	10231286	0.643159	845.971346	938.682311
ENSG00000267534.4	S1PR2	chr19	-	10221433	10231331	0.822957	108.825818	120.752163
ENSG00000264266.1	MIR4322	chr19	+	10230413	10230485	0.000000	0.000000	0.000000
ENSG00000105364.14	MRPL4	chr19	+	10251901	10260055	1.483826	654.741170	726.495002
ENSG00000266978.1	LIMASI	chr19	-	10252268	10285108	0.000000	0.000000	0.000000
ENSG00000267105.1	ENSG00000267105	chr19	-	10259109	10260045	0.000000	0.000000	0.000000
ENSG00000090339.9	ICAM1	chr19	+	10271093	10286615	2.626277	508.678449	564.425100
ENSG00000267607.1	ICAM4-AS1	chr19	-	10285801	10289019	0.000000	0.000000	0.000000
ENSG00000105371.10	ICAM4	chr19	+	10286955	10288522	0.000000	0.000000	0.000000
ENSG00000105376.5	ICAM5	chr19	+	10289952	10296778	0.065057	54.251248	60.196705
ENSG00000220201.8	ZGLP1	chr19	-	10304803	10309880	0.000000	0.000000	0.000000
ENSG00000167807.15	ENSG00000167807	chr19	-	10305427	10316009	0.000000	0.000000	0.000000
ENSG00000267673.7	FDX2	chr19	-	10309916	10316015	0.686684	160.204073	177.761020
ENSG00000267303.1	ENSG00000267303	chr19	-	10315471	10320678	0.000000	0.000000	0.000000
ENSG00000161847.15	RAVER1	chr19	-	10316212	10333529	1.350987	349.251536	387.526410
ENSG00000274425.1	ENSG00000274425	chr19	+	10333436	10336248	0.328635	43.457887	48.220487
ENSG00000076662.11	ICAM3	chr19	-	10333776	10339661	3.520332	814.470643	903.729409
ENSG00000105397.15	TYK2	chr19	-	10350533	10380608	1.703995	416.882976	462.569657
ENSG00000105401.9	CDC37	chr19	-	10391133	10420121	3.880141	997.108551	1106.382815
ENSG00000284268.1	MIR1181	chr19	-	10403458	10403538	0.020060	2.652685	2.943396
ENSG00000065989.16	PDE4A	chr19	+	10416773	10469630	0.043197	38.511013	42.731479
ENSG00000079999.14	KEAP1	chr19	-	10486125	10503558	0.800807	151.196977	167.766826
ENSG00000267197.1	ENSG00000267197	chr19	-	10490339	10491000	0.000000	0.000000	0.000000
ENSG00000180739.15	S1PR5	chr19	-	10512742	10517931	0.000000	0.000000	0.000000
ENSG00000130734.10	ATG4D	chr19	+	10543895	10553418	0.200524	30.771942	34.144275
ENSG00000238364.1	RNU7-140P	chr19	-	10551033	10551092	0.000000	0.000000	0.000000
ENSG00000221410.1	MIR1238	chr19	+	10552122	10552204	0.000000	0.000000	0.000000
ENSG00000129347.21	KRI1	chr19	-	10553085	10566031	0.793911	146.068011	162.075771
ENSG00000129355.7	CDKN2D	chr19	-	10566460	10569059	0.364794	50.947690	56.531105
ENSG00000129354.12	AP1M2	chr19	-	10572671	10587315	0.000000	0.000000	0.000000
ENSG00000271010.1	ENSG00000271010	chr19	-	10598001	10598965	0.394847	52.213600	57.935748
ENSG00000129353.15	SLC44A2	chr19	+	10602457	10644557	1.838804	726.756682	806.402776
ENSG00000267100.2	ILF3-DT	chr19	-	10651862	10653875	0.250747	33.158169	36.792011
ENSG00000129351.18	ILF3	chr19	+	10654304	10692400	1.504457	972.497160	1079.074232
ENSG00000213339.9	QTRT1	chr19	+	10701430	10713437	0.443302	195.639769	217.080155
ENSG00000079805.19	DNM2	chr19	+	10718055	10833488	0.166247	490.325992	544.061377
ENSG00000207972.1	MIR638	chr19	+	10718404	10718503	0.000000	0.000000	0.000000
ENSG00000265879.1	MIR4748	chr19	+	10780254	10780335	0.000000	0.000000	0.000000
ENSG00000207752.1	MIR199A1	chr19	-	10817426	10817496	0.000000	0.000000	0.000000
ENSG00000275640.1	MIR6793	chr19	+	10828973	10829035	0.000000	0.000000	0.000000
ENSG00000099203.7	TMED1	chr19	-	10832067	10836318	0.705823	107.682492	119.483539
ENSG00000214212.9	C19orf38	chr19	+	10836575	10869790	0.280303	47.543366	52.753698
ENSG00000267544.1	HIKESHIP2	chr19	+	10841839	10842250	3.623786	479.200583	531.716721
ENSG00000142453.13	CARM1	chr19	+	10871553	10923075	2.948839	591.272832	656.071096
ENSG00000130733.11	YIPF2	chr19	-	10922185	10928681	0.233984	44.591824	49.478693
ENSG00000142444.7	TIMM29	chr19	+	10928811	10933535	0.361530	102.394577	113.616115
ENSG00000127616.22	SMARCA4	chr19	+	10960932	11079426	0.473512	442.953080	491.496813
ENSG00000266936.1	ENSG00000266936	chr19	-	11010917	11016011	0.000000	0.000000	0.000000
ENSG00000276757.1	RN7SL192P	chr19	+	11011708	11012006	0.000000	0.000000	0.000000
ENSG00000278643.1	ENSG00000278643	chr19	+	11033727	11033912	0.000000	0.000000	0.000000
ENSG00000130164.15	LDLR	chr19	+	11089418	11133820	0.430320	221.268068	245.517087
ENSG00000284553.1	MIR6886	chr19	+	11113474	11113534	0.000000	0.000000	0.000000
ENSG00000161888.12	SPC24	chr19	-	11131520	11155807	0.796071	184.078901	204.252318
ENSG00000197256.11	KANK2	chr19	-	11164270	11197791	0.094020	19.036918	21.123195
ENSG00000130158.14	DOCK6	chr19	-	11199295	11262524	0.072330	58.487478	64.897188
ENSG00000267082.1	ENSG00000267082	chr19	+	11203628	11216168	0.000000	0.000000	0.000000
ENSG00000279807.1	ENSG00000279807	chr19	+	11208195	11208702	0.000000	0.000000	0.000000
ENSG00000273733.1	ENSG00000273733	chr19	+	11221083	11221573	0.000000	0.000000	0.000000
ENSG00000130173.14	ANGPTL8	chr19	+	11237502	11241943	0.000000	0.000000	0.000000
ENSG00000267174.7	ENSG00000267174	chr19	-	11295715	11324441	0.000000	0.000000	0.000000
ENSG00000130167.14	TSPAN16	chr19	+	11296139	11326996	0.000000	0.000000	0.000000
ENSG00000105514.8	RAB3D	chr19	-	11322068	11346270	0.587152	80.280491	89.078522
ENSG00000267576.1	ENSG00000267576	chr19	+	11322156	11324195	0.000000	0.000000	0.000000
ENSG00000105518.14	TMEM205	chr19	-	11342776	11346518	1.557911	372.297367	413.097860
ENSG00000183401.12	CCDC159	chr19	+	11344684	11354944	0.000000	0.000000	0.000000
ENSG00000105520.11	PLPPR2	chr19	+	11355386	11365698	0.000000	0.000000	0.000000
ENSG00000267277.2	ENSG00000267277	chr19	-	11368118	11374935	0.000000	0.000000	0.000000
ENSG00000173928.4	SWSAP1	chr19	+	11374666	11376951	0.176189	24.449797	27.129279
ENSG00000187266.14	EPOR	chr19	-	11377207	11384342	0.000000	0.000000	0.000000
ENSG00000205517.13	RGL3	chr19	-	11384341	11419328	0.000000	0.000000	0.000000
ENSG00000202357.1	Y_RNA	chr19	+	11408772	11408880	0.000000	0.000000	0.000000
ENSG00000198003.12	ODAD3	chr19	-	11420604	11435782	0.000000	0.000000	0.000000
ENSG00000130175.10	PRKCSH	chr19	+	11435284	11450968	1.173526	588.348267	652.826024
ENSG00000196361.10	ELAVL3	chr19	-	11451326	11481046	0.000000	0.000000	0.000000
ENSG00000267477.1	ENSG00000267477	chr19	-	11466240	11505698	0.000000	0.000000	0.000000
ENSG00000161914.10	ZNF653	chr19	-	11483427	11505839	0.275298	59.491558	66.011306
ENSG00000274713.1	MIR7974	chr19	-	11495544	11495622	0.000000	0.000000	0.000000
ENSG00000130159.15	ECSIT	chr19	-	11505929	11529172	0.261042	258.264432	286.567925
ENSG00000244080.3	RN7SL833P	chr19	-	11516047	11516330	0.000000	0.000000	0.000000
ENSG00000213304.3	ENSG00000213304	chr19	+	11521968	11522498	0.000000	0.000000	0.000000
ENSG00000213303.3	ENSG00000213303	chr19	+	11523436	11523831	99.606061	13171.661487	14615.158889
ENSG00000130176.8	CNN1	chr19	+	11538767	11550323	0.000000	0.000000	0.000000
ENSG00000130165.11	ELOF1	chr19	-	11551147	11559230	0.231688	211.404865	234.572966
ENSG00000198551.10	ZNF627	chr19	+	11559374	11619161	0.000000	0.000000	0.000000
ENSG00000102575.14	ACP5	chr19	-	11574653	11579993	0.202949	55.236418	61.289840
ENSG00000249840.2	GAPDHP76	chr19	+	11585246	11587135	0.000000	0.000000	0.000000
ENSG00000197332.9	ENSG00000197332	chr19	+	11639754	11686569	0.000000	0.000000	0.000000
ENSG00000267500.1	ZNF887P	chr19	+	11648364	11652877	0.000000	0.000000	0.000000
ENSG00000214223.4	HNRNPA1P10	chr19	-	11666069	11667030	82.702524	10936.379165	12134.909428
ENSG00000289985.1	ENSG00000289985	chr19	-	11676606	11694991	0.097885	12.944073	14.362628
ENSG00000290463.1	ENSG00000290463	chr19	+	11680944	11686259	0.000000	0.000000	0.000000
ENSG00000267343.3	ZNF833P	chr19	+	11682546	11686190	0.000000	0.000000	0.000000
ENSG00000197933.13	ZNF823	chr19	-	11721265	11739009	0.183031	24.840030	27.562278
ENSG00000266922.1	ENSG00000266922	chr19	-	11725961	11730783	0.000000	0.000000	0.000000
ENSG00000220949.2	ENSG00000220949	chr19	-	11756533	11759933	0.000000	0.000000	0.000000
ENSG00000197044.11	ZNF441	chr19	+	11767000	11784078	0.000000	0.000000	0.000000
ENSG00000267646.1	ENSG00000267646	chr19	-	11796084	11798598	0.000000	0.000000	0.000000
ENSG00000177599.13	ZNF491	chr19	+	11797667	11809622	0.000000	0.000000	0.000000
ENSG00000171295.13	ZNF440	chr19	+	11814273	11835216	0.043883	46.212395	51.276865
ENSG00000267089.1	ENSG00000267089	chr19	-	11841241	11842439	0.000000	0.000000	0.000000
ENSG00000171291.9	ZNF439	chr19	+	11848726	11883750	0.053788	15.528788	17.230605
ENSG00000278897.1	ENSG00000278897	chr19	+	11856032	11858302	0.000000	0.000000	0.000000
ENSG00000198429.10	ZNF69	chr19	+	11887782	11914329	0.000000	0.000000	0.000000
ENSG00000196757.8	ZNF700	chr19	+	11925068	11950773	0.000000	0.000000	0.000000
ENSG00000267179.1	ENSG00000267179	chr19	+	11925075	11979290	0.000000	0.000000	0.000000
ENSG00000267274.1	ENSG00000267274	chr19	+	11939959	11953381	0.000000	0.000000	0.000000
ENSG00000197054.12	ZNF763	chr19	+	11965037	11980617	0.000000	0.000000	0.000000
ENSG00000219665.8	ZNF433-AS1	chr19	+	11987617	12046275	0.092372	216.728749	240.480300
ENSG00000286098.1	ENSG00000286098	chr19	+	11987641	12078106	0.057311	7.578666	8.409221
ENSG00000252060.1	RNA5SP464	chr19	+	11996809	11996916	0.000000	0.000000	0.000000
ENSG00000197647.13	ZNF433	chr19	-	12014715	12035741	0.035139	30.076108	33.372183
ENSG00000257355.1	ENSG00000257355	chr19	-	12017888	12052967	0.000000	0.000000	0.000000
ENSG00000212497.1	RNA5SP465	chr19	-	12027913	12028021	0.000000	0.000000	0.000000
ENSG00000257446.4	ZNF878	chr19	-	12043805	12052961	0.029074	3.844675	4.266017
ENSG00000223547.10	ZNF844	chr19	+	12064731	12081565	0.031608	4.179764	4.637830
ENSG00000252546.1	RNA5SP466	chr19	+	12070164	12070271	0.000000	0.000000	0.000000
ENSG00000286132.1	ENSG00000286132	chr19	+	12075327	12113325	0.146636	19.390785	21.515844
ENSG00000199444.1	Y_RNA	chr19	-	12088245	12088346	0.000000	0.000000	0.000000
ENSG00000290812.1	ENSG00000290812	chr19	+	12092263	12137235	0.005142	6.111226	6.780962
ENSG00000214189.10	ZNF788P	chr19	+	12092468	12113048	0.000000	0.000000	0.000000
ENSG00000132010.16	ZNF20	chr19	-	12092843	12140355	0.027024	7.885986	8.750221
ENSG00000237273.1	RSL24D1P8	chr19	+	12096424	12096915	3.512208	464.445782	515.344924
ENSG00000212576.1	RNA5SP467	chr19	+	12106497	12106614	0.000000	0.000000	0.000000
ENSG00000213297.8	ZNF625-ZNF20	chr19	-	12132117	12156731	0.074185	13.466146	14.941917
ENSG00000242615.1	RPL17P47	chr19	-	12141806	12143322	0.077815	10.290065	11.417765
ENSG00000257591.6	ZNF625	chr19	-	12142090	12156734	0.000000	0.000000	0.000000
ENSG00000196646.12	ZNF136	chr19	+	12163064	12189871	0.171572	35.144509	38.996036
ENSG00000291101.1	ENSG00000291101	chr19	+	12195015	12237767	0.000000	0.000000	0.000000
ENSG00000234773.9	ENSG00000234773	chr19	+	12207332	12209563	0.000000	0.000000	0.000000
ENSG00000197857.16	ZNF44	chr19	-	12224686	12294883	0.148582	57.352483	63.637807
ENSG00000213293.4	ENSG00000213293	chr19	+	12260126	12260537	0.000000	0.000000	0.000000
ENSG00000234750.1	ENSG00000234750	chr19	+	12284337	12285185	139.647039	18466.582324	20490.356137
ENSG00000188868.14	ZNF563	chr19	-	12317477	12333720	0.295425	44.852597	49.768044
ENSG00000198342.10	ZNF442	chr19	-	12345944	12365905	0.000000	0.000000	0.000000
ENSG00000231361.1	RPS29P23	chr19	+	12373609	12373731	6.735802	890.725955	988.341628
ENSG00000268744.1	ENSG00000268744	chr19	-	12379189	12401274	0.000000	0.000000	0.000000
ENSG00000248406.1	ENSG00000248406	chr19	-	12379746	12383687	0.000000	0.000000	0.000000
ENSG00000196466.10	ZNF799	chr19	-	12390016	12401271	0.050249	11.618656	12.891957
ENSG00000268870.1	ENSG00000268870	chr19	-	12391949	12441082	0.000000	0.000000	0.000000
ENSG00000180855.16	ZNF443	chr19	-	12429706	12441021	0.000000	0.000000	0.000000
ENSG00000269755.1	ENSG00000269755	chr19	-	12433103	12484816	0.000000	0.000000	0.000000
ENSG00000234848.1	ENSG00000234848	chr19	+	12450935	12460705	0.000000	0.000000	0.000000
ENSG00000242852.7	ZNF709	chr19	-	12461184	12513854	0.000000	0.000000	0.000000
ENSG00000196826.7	ENSG00000196826	chr19	-	12461559	12551474	0.000000	0.000000	0.000000
ENSG00000236483.1	MTND2P40	chr19	+	12502675	12504106	0.000000	0.000000	0.000000
ENSG00000232579.1	MTCO1P27	chr19	+	12504665	12504890	0.000000	0.000000	0.000000
ENSG00000230321.1	MTCO2P27	chr19	+	12504905	12505976	0.000000	0.000000	0.000000
ENSG00000234003.1	MTATP6P27	chr19	+	12506249	12508030	0.000000	0.000000	0.000000
ENSG00000235686.1	PPIAP20	chr19	+	12508129	12508263	19.300009	2552.185908	2831.882872
ENSG00000249709.8	ZNF564	chr19	-	12525373	12551542	0.000000	0.000000	0.000000
ENSG00000269693.1	ENSG00000269693	chr19	-	12525720	12580975	0.265679	35.132740	38.982977
ENSG00000269560.1	ENSG00000269560	chr19	-	12529768	12532973	0.000000	0.000000	0.000000
ENSG00000230310.1	LINC02926	chr19	+	12552597	12553644	0.000000	0.000000	0.000000
ENSG00000213290.4	PGK1P2	chr19	+	12559571	12561105	40.845555	5401.316128	5993.252521
ENSG00000188033.10	ZNF490	chr19	-	12576100	12640098	0.000000	0.000000	0.000000
ENSG00000173875.14	ZNF791	chr19	+	12610918	12633840	0.356926	48.491245	53.805456
ENSG00000178464.6	RPL10P16	chr19	-	12643275	12643919	114.866146	15189.617743	16854.265271
ENSG00000269242.1	ENSG00000269242	chr19	-	12643831	12648397	1.823798	241.174579	267.605177
ENSG00000104774.13	MAN2B1	chr19	-	12646511	12666742	2.533748	794.540196	881.614762
ENSG00000269590.1	ENSG00000269590	chr19	-	12664828	12669397	0.000000	0.000000	0.000000
ENSG00000123154.12	WDR83	chr19	+	12666802	12675832	0.389055	83.664450	92.833332
ENSG00000285589.1	ENSG00000285589	chr19	-	12668071	12681834	0.149356	19.750472	21.914948
ENSG00000105583.11	WDR83OS	chr19	-	12668073	12669415	2.035567	309.591511	343.519998
ENSG00000285583.1	ENSG00000285583	chr19	-	12670079	12671023	0.000000	0.000000	0.000000
ENSG00000095059.17	DHPS	chr19	-	12675717	12681880	1.224734	444.959785	493.723435
ENSG00000268945.1	ENSG00000268945	chr19	-	12682693	12687279	0.000000	0.000000	0.000000
ENSG00000283980.1	GNG14	chr19	+	12687998	12688422	0.000000	0.000000	0.000000
ENSG00000132004.13	FBXW9	chr19	-	12688053	12696631	0.000000	0.000000	0.000000
ENSG00000267791.1	ENSG00000267791	chr19	+	12688922	12689238	0.000000	0.000000	0.000000
ENSG00000105576.16	TNPO2	chr19	-	12699201	12724011	0.835029	171.139589	189.894972
ENSG00000209702.1	SNORD41	chr19	-	12706449	12706518	0.728571	96.344444	106.902942
ENSG00000267004.1	ENSG00000267004	chr19	-	12725517	12725886	0.000000	0.000000	0.000000
ENSG00000123144.11	TRIR	chr19	-	12730640	12734684	5.315030	1030.615563	1143.561898
ENSG00000198356.12	GET3	chr19	+	12737139	12748323	2.926950	455.286877	505.182285
ENSG00000039987.7	BEST2	chr19	+	12751702	12758458	0.000000	0.000000	0.000000
ENSG00000095066.12	HOOK2	chr19	-	12763003	12872740	0.021904	43.838070	48.642334
ENSG00000267212.1	ENSG00000267212	chr19	-	12784539	12785101	0.000000	0.000000	0.000000
ENSG00000263800.1	MIR5684	chr19	+	12787128	12787192	0.000000	0.000000	0.000000
ENSG00000171223.6	JUNB	chr19	+	12791486	12793315	7.236068	956.879905	1061.745465
ENSG00000167815.12	PRDX2	chr19	-	12796820	12801800	3.109146	959.629653	1064.796561
ENSG00000267062.1	ENSG00000267062	chr19	+	12796823	12801849	0.000000	0.000000	0.000000
ENSG00000284491.3	THSD8	chr19	+	12802031	12813581	0.000000	0.000000	0.000000
ENSG00000104889.7	RNASEH2A	chr19	+	12806584	12813640	1.812989	454.808441	504.651417
ENSG00000132026.15	RTBDN	chr19	-	12825478	12835428	0.000000	0.000000	0.000000
ENSG00000267424.1	ENSG00000267424	chr19	+	12825711	12832983	0.000000	0.000000	0.000000
ENSG00000105613.10	MAST1	chr19	+	12833951	12874952	0.000000	0.000000	0.000000
ENSG00000276181.1	MIR6794	chr19	+	12852260	12852327	0.000000	0.000000	0.000000
ENSG00000105612.10	DNASE2	chr19	-	12875209	12881595	0.498515	119.254467	132.323701
ENSG00000267735.1	ENSG00000267735	chr19	+	12880969	12884088	0.000000	0.000000	0.000000
ENSG00000105610.6	KLF1	chr19	-	12884422	12887201	0.000000	0.000000	0.000000
ENSG00000105607.13	GCDH	chr19	+	12891160	12914207	0.857032	306.548460	340.143456
ENSG00000240616.1	RPS6P25	chr19	+	12894133	12894880	154.641711	20449.441014	22690.518573
ENSG00000161860.8	SYCE2	chr19	-	12898786	12919293	0.000000	0.000000	0.000000
ENSG00000266721.1	MIR5695	chr19	+	12920320	12920404	0.000000	0.000000	0.000000
ENSG00000179115.11	FARSA	chr19	-	12922479	12934037	3.162908	624.770191	693.239468
ENSG00000266975.1	FARSA-AS1	chr19	+	12930522	12933296	0.027027	3.573984	3.965661
ENSG00000179218.15	CALR	chr19	+	12938578	12944489	19.578518	3914.617883	4343.625320
ENSG00000274417.1	MIR6515	chr19	+	12940484	12940540	0.000000	0.000000	0.000000
ENSG00000267458.1	ENSG00000267458	chr19	-	12944118	12944487	0.000000	0.000000	0.000000
ENSG00000179262.10	RAD23A	chr19	+	12945855	12953642	3.954056	771.277230	855.802381
ENSG00000179271.3	GADD45GIP1	chr19	-	12953119	12957223	2.723030	360.086816	399.549141
ENSG00000179284.6	DAND5	chr19	+	12965159	12974760	0.000000	0.000000	0.000000
ENSG00000008441.19	NFIX	chr19	+	12995475	13098796	0.000000	0.000000	0.000000
ENSG00000267417.1	ENSG00000267417	chr19	-	13013662	13014511	0.000000	0.000000	0.000000
ENSG00000267610.2	ENSG00000267610	chr19	-	13069792	13071374	0.000000	0.000000	0.000000
ENSG00000279044.1	ENSG00000279044	chr19	+	13081966	13082564	0.000000	0.000000	0.000000
ENSG00000104903.5	LYL1	chr19	-	13099033	13103161	0.024061	6.414976	7.118000
ENSG00000104907.13	TRMT1	chr19	-	13104902	13117567	0.810598	163.009493	180.873889
ENSG00000160877.7	NACC1	chr19	+	13116862	13141147	0.481449	293.665878	325.849057
ENSG00000266897.1	ENSG00000266897	chr19	+	13131571	13132410	0.000000	0.000000	0.000000
ENSG00000267512.1	ENSG00000267512	chr19	-	13139617	13141147	0.000000	0.000000	0.000000
ENSG00000104915.15	STX10	chr19	-	13144058	13150383	0.601351	133.876767	148.548474
ENSG00000160888.7	IER2	chr19	+	13150411	13154911	1.363432	230.497984	255.758521
ENSG00000287296.1	ENSG00000287296	chr19	-	13152252	13152913	0.000000	0.000000	0.000000
ENSG00000267598.1	ENSG00000267598	chr19	-	13153071	13154193	0.000000	0.000000	0.000000
ENSG00000213253.5	RPL12P42	chr19	-	13157959	13158788	60.763531	8035.220478	8915.809453
ENSG00000141837.22	CACNA1A	chr19	-	13206442	13633025	0.000143	0.603929	0.670114
ENSG00000104957.14	YJU2B	chr19	+	13731760	13763296	0.112300	97.396658	108.070469
ENSG00000037757.14	MRI1	chr19	+	13764522	13774282	0.684592	98.732787	109.553025
ENSG00000267633.1	ENSG00000267633	chr19	-	13772118	13774118	0.000000	0.000000	0.000000
ENSG00000104979.9	C19orf53	chr19	+	13774456	13778773	2.085602	611.840003	678.892247
ENSG00000132003.10	ZSWIM4	chr19	+	13795443	13832254	0.277102	36.821414	40.856714
ENSG00000267582.1	ENSG00000267582	chr19	-	13796574	13796933	0.000000	0.000000	0.000000
ENSG00000266770.2	RN7SL619P	chr19	-	13815062	13815319	0.000000	0.000000	0.000000
ENSG00000267519.6	MIR23AHG	chr19	-	13823880	13842928	0.040960	5.416450	6.010045
ENSG00000284387.1	MIR24-2	chr19	-	13836287	13836359	0.000000	0.000000	0.000000
ENSG00000207808.1	MIR27A	chr19	-	13836440	13836517	0.000000	0.000000	0.000000
ENSG00000207980.1	MIR23A	chr19	-	13836587	13836659	0.000000	0.000000	0.000000
ENSG00000187556.8	NANOS3	chr19	+	13862063	13880757	0.000000	0.000000	0.000000
ENSG00000207613.1	MIR181C	chr19	+	13874699	13874808	0.000000	0.000000	0.000000
ENSG00000207585.1	MIR181D	chr19	+	13874875	13875011	0.000000	0.000000	0.000000
ENSG00000132016.12	BRME1	chr19	-	13882348	13906452	0.000000	0.000000	0.000000
ENSG00000132024.18	CC2D1A	chr19	+	13906201	13930879	0.425464	141.784308	157.322612
ENSG00000132000.14	PODNL1	chr19	-	13931187	13953392	0.000000	0.000000	0.000000
ENSG00000132017.11	DCAF15	chr19	+	13952509	13961449	0.949482	180.106485	199.844561
ENSG00000132005.9	RFX1	chr19	-	13961530	14007039	0.314959	53.320693	59.164168
ENSG00000275091.1	ENSG00000275091	chr19	+	14006422	14006773	0.000000	0.000000	0.000000
ENSG00000171136.7	RLN3	chr19	+	14028148	14031551	0.000000	0.000000	0.000000
ENSG00000267670.1	ENSG00000267670	chr19	-	14030855	14031557	0.000000	0.000000	0.000000
ENSG00000104998.4	IL27RA	chr19	+	14031762	14053218	0.630186	83.334253	92.466949
ENSG00000187867.10	PALM3	chr19	-	14053363	14062076	0.000000	0.000000	0.000000
ENSG00000228887.3	EEF1DP1	chr19	+	14070342	14071237	18.842636	2491.704023	2764.772708
ENSG00000141854.10	MISP3	chr19	+	14072536	14075062	0.000000	0.000000	0.000000
ENSG00000284081.1	MIR1199	chr19	+	14073361	14073479	0.000000	0.000000	0.000000
ENSG00000188032.10	C19orf67	chr19	-	14081624	14085875	0.000000	0.000000	0.000000
ENSG00000141858.12	SAMD1	chr19	-	14087851	14091036	2.082355	287.779588	319.317681
ENSG00000072062.16	PRKACA	chr19	-	14091688	14118084	0.355303	132.537200	147.062103
ENSG00000289762.1	SMIM46	chr19	-	14112324	14112476	0.000000	0.000000	0.000000
ENSG00000267783.3	ENSG00000267783	chr19	+	14118980	14119581	0.000000	0.000000	0.000000
ENSG00000105011.9	ASF1B	chr19	-	14119512	14136613	3.191530	503.095247	558.230029
ENSG00000267169.2	ADGRL1-AS1	chr19	+	14137146	14171267	0.000000	0.000000	0.000000
ENSG00000072071.17	ADGRL1	chr19	-	14147743	14206187	0.000000	0.000000	0.000000
ENSG00000240803.3	RN7SL231P	chr19	+	14213052	14213323	0.000000	0.000000	0.000000
ENSG00000287254.1	ENSG00000287254	chr19	+	14217493	14219605	0.000000	0.000000	0.000000
ENSG00000267723.1	ENSG00000267723	chr19	-	14254189	14293205	0.000000	0.000000	0.000000
ENSG00000267406.1	ENSG00000267406	chr19	-	14267807	14269377	0.000000	0.000000	0.000000
ENSG00000266913.1	LINC01841	chr19	-	14305458	14370196	0.000000	0.000000	0.000000
ENSG00000267147.3	LINC01842	chr19	+	14333743	14344074	0.000000	0.000000	0.000000
ENSG00000123146.20	ADGRE5	chr19	+	14380501	14408725	0.452888	418.663819	464.545665
ENSG00000267379.1	ENSG00000267379	chr19	-	14402717	14408723	0.000000	0.000000	0.000000
ENSG00000123136.15	DDX39A	chr19	-	14408798	14419383	1.225841	755.137108	837.893445
ENSG00000123143.13	PKN1	chr19	+	14433053	14471867	1.165742	638.834976	708.845630
ENSG00000267474.1	ENSG00000267474	chr19	+	14458401	14459366	0.000000	0.000000	0.000000
ENSG00000160951.4	PTGER1	chr19	-	14472466	14475354	0.000000	0.000000	0.000000
ENSG00000123159.16	GIPC1	chr19	-	14477760	14496149	0.044511	38.366742	42.571397
ENSG00000224543.4	SNRPGP15	chr19	+	14489388	14489609	14.531534	1921.614456	2132.206376
ENSG00000132002.9	DNAJB1	chr19	-	14514769	14560391	0.350632	168.467068	186.929567
